key_osm	value_osm	tag_id	tag_ja
zone:traffic	BE-VLG:urban	2012950004	BE-VLG：都市ゾーン：交通
zone:traffic	BE-WAL:rural	2012950005	BE-WAL：農村地帯：トラフィック
zone:traffic	BE-WAL:urban	2012950006	BE-WAL：都市ゾーン：交通
generator:type	bioreactor	2013050001	バイオリアクタージェネレータ：タイプ
healthcare	blood_donation	2012810004	blood_donationヘルスケア
building:roof:colour	blue	2019990307	青い屋根
designated_direction	both	2019090001	両方designated_direction
destination	Aix-en-Provence	2014570005	エクサン・プロバンス行き
destination	E-ZPass Express	2014570094	E-ZPassエクスプレス行き
destination	Jenks;Sapulpa	2014570143	ジェンクス＆サパルパ行き
destination	Kelchsauer Ache	2014570154	Kelchsauerアチェ行き
destination	La Petite Baïse	2014570167	ラプティット百色市行き
destination	Plum Bush Creek	2014570249	プラムブッシュクリーク行き
destination	Río de la Plata	2014570267	ラプラタ川行き
destination	Tlemcen;Alger	2014570317	トレムセン&アルジェ行き
species:ro	BRAD DE CAUCAZ	2015540002	BRAD DE CAUCAZ種：RO
cityracks.street	Broadway	2019990388	ブロードウェイcityracks.street
operational_status	broken	2014460001	壊れたoperational_status
building:basement_opening	yes	2019990416	建物：basement_opening
building:first_floor_high	yes	2019990419	建物：first_floor_high
abandoned:building	bunker	2012940003	バンカー放棄さ：建物
abandoned:military	bunker	2019990449	バンカー放棄さ：軍事
old_railway_operator	C&EI	2014160002	C＆EI old_railway_operator
camp_pitch:drinking_water	yes	2019990498	camp_pitch：drinking_water
species:it	Carpino bianco	2013660011	カルピーノは種をBIANCO：それは
school_district	Carrefour	2019990532	カルフールschool_district
taxon	Celtis australis L.	2012730022	CeltisはL.の分類群をオースト
taxon	Celtis occidentalis	2012730024	Celtisのoccidentalisの分類群
destination:symbol	centre	2019370003	センター目的地：シンボル
taxon	Cerasus × yedoensis	2012730026	yedoensisの分類群×Cerasus
toilets:disposal	chemical	2016400002	化学トイレ：処分
nature	Chemin carrossable	2019990589	シュマンcarrossable自然
species:en	Cherry blossom	2012480025	桜の種：アン
species:en	Cherry Species	2012480026	チェリー種の種：エン
social_facility:for	child	2015900001	子social_facility：について
species:ro	CIRES FLORIFER	2015540009	CIRES FLORIFER種：RO
species:ro	CIRES PASARESC	2015540010	CIRES PASARESC種：RO
operational_status	closed	2014460002	クローズドoperational_status
taxon:cultivar	Columnaris	2019960010	カラムナリス病の分類群：品種
bollard:material	concrete	2019990733	コンクリートの車止め：材料
crossing:surface	concrete	2019990736	コンクリートの交差点：表面
drain:cover_type	concrete	2019990738	具体的なドレイン：cover_type
proposed:surface	concrete	2019990742	具体的な提案：表面
surface:material	concrete	2019990744	コンクリート表面：材料
toilets:basement	concrete	2019990745	具体的なトイレ：地下室
destination:forward	Copan	2019990785	コパン先：前方
measurement	corrosion	2019990799	腐食測定ポイント
measuring_point	corrosion	2019990799	腐食測定ポイント
building:type	Crane House	2016040004	クレーンハウスの建物：タイプ
taxon	Cupressus leylandii	2012730034	イトスギのleylandiiの分類群
cycleway:right:segregated	yes	2019990906	cycleway：右：分離
type:haiti	Departementale	2019990966	Departementaleタイプ：ハイチ
hazmat:forward	designated	2019990999	指定された危険物：フォワード
hov:lanes	designated|||||	2019991027	指定された||||| HOV：レーン
inline_skates	destination	2019991040	先inline_skates
disused:building	detached	2019991053	デタッチ廃車：建物
destination:forward	Dewey	2019991057	デューイ先：前方
diocese	Diecezja gliwicka	2019991063	Diecezja gliwicka教区
diocese	Diecezja kielecka	2019991064	Diecezja kielecka教区
diocese	Diecezja radomska	2019991068	Diecezja radomska教区
canal_banks_barriers	dirt	2019991098	汚れcanal_banks_barriers
disused:railway	funicular	2017590001	使われていないケーブルカー線路
disused:shop	mobile_phone	2019991152	使われなくなった携帯電話ショップ
trolley_wire:both	disused	2019991164	廃車trolley_wire：両方
old_railway_operator	DL&W	2014160004	DL＆W old_railway_operator
bridge:movable	drawbridge	2019991224	跳ね橋ブリッジ可動
escala	drenajes a 1:25000	2019991225	25000エスカラ：1をdrenajes
water_type	drinking_water	2019991242	drinking_waterのwater_type
designation	Državna cesta	2018730013	Državnaのチェスタの指定
designation	državna cesta	2018730013	državnaのチェスタの指定
old_railway_operator	DT&I	2014160005	DT＆I old_railway_operator
antenna:polarisation	dual	2019991258	デュアルアンテナ：偏光
Province	Eastern Province	2012850006	東部州省
was:piste:difficulty	easy	2019991291	簡単でした：ゲレンデ：難易度
species:de	Echter Rotdorn	2013180017	Echter Rotdorn種：デ
education_level:preschool	yes	2019991296	education_level：幼稚園
education_level:secondary	yes	2019991298	education_level：二次
education_profile:driving	yes	2019991299	education_profile：運転
education_profile:general	yes	2019991300	education_profile：一般
education:program_orphans	yes	2019991317	教育：program_orphans
old_railway_operator	EJ&E	2014160006	EJ＆E old_railway_operator
species:en	Elm Prospector	2012480040	エルムプロスペクター種：アン
ruta_ecologica	en proceso	2019991364	エンproceso ruta_ecologica
priority_road:forward	end	2019991370	エンドpriority_road：前方
manufacturer	Enercon GmbH	2016740010	エネルコン社のメーカー
destination:backward	Erie	2019991403	エリー先：後方
old_railway_operator	Erie	2014160007	エリーold_railway_operator
owner	Estado de São Paulo	2013710015	エスタード・デ・サンパウロの所有者
taxon	Eucalyptus globulus	2012730041	ユーカリグロ分類群
reservoir_type	evaporator	2019991422	蒸発器reservoir_type
usability:skate	excellent	2019991431	優れたユーザビリティ：スケート
species:es	Falso pimiento	2019991485	Falsoのピーマンの種：ES
water_place_access	family	2019991487	家族water_place_access
disused:amenity	fast_food	2018870017	fast_food廃止：アメニティ
festival:Avignon_Off:2015	yes	2019991514	祭り：Avignon_Off：2015
railway:signal:main	FI:Po	2016000001	FI：ポー鉄道：信号：メイン
bridge:structure	floating	2016290004	浮き橋：構造
community:de	Franziskaner	2019991648	フランツィスカーナーコミュニティ：デ
piste:difficulty	freeride	2013040005	フリーライドゲレンデ：難易度
oslokommune:Bydel	Frogner	2019991668	フログネルoslokommune：Bydel
from	Hartberg Busbahnhof	2019991677	ハートバーグバスステーション発
from	Залізничний вокзал	2019991685	リヴィウ中央駅発
from	Münster, Hauptbahnhof	2019991687	ミュンスター中央駅発
from	Terminal Laranjeiras	2019991694	ラランジェイラスターミナル発
destination:symbol	fuel;fuel_diesel;food	2019370007	燃料＆ディーゼル燃料＆フード
species:de	Gelbe Kastanie	2013180030	Gelbe Kastanie種：デ
species:it	Gelso da carta	2013660024	ジェルソダカルタ種：それは
species:de	Gemeine Fichte	2013180034	Gemeineフィヒテ種：デ
generator:output:cold_air	yes	2019991791	発電機：出力：cold_air
species:nl	gewone esdoorn	2017250011	gewoneのesdoorn種：NL
species:nl	Gewone plataan	2017250012	Gewone Plataanの種：NL
old_railway_operator	GH&H	2014160010	GH＆H old_railway_operator
categories	Government Infrastructure	2019991851	政府のインフラストラクチャ
building:roof:colour	grey	2019991900	グレーの建物：屋根：カラー
taxon	Gymnocladus dioicus	2012730048	Gymnocladusのdioicusの分類群
protection_object	habitat	2019991936	生息地のprotection_object
owner	Hardturm Immobilien	2013710022	ハルトトゥルムIMMOBILIEN所有者
has_accompanying_cycleway	right	2019991974	has_accompanying_cycleway
health_facility:exam_room	yes	2019991987	health_facility：exam_room
substation	heat-exchanger	2013800006	熱交換器の変電所
species:de	Heimische Eibe	2013180043	Heimische Eibe種：デ
building:parts	horizontal	2019992057	水平建物：パーツ
playground	horizontal_bar	2015430008	horizo​​ntal_bar遊び場
operator:en	Ibara Railway	2015310007	井原鉄道事業者：アン
disused:amenity	ice_cream	2018870018	ice_cream廃止：アメニティ
ruta_ecologica	incompleta	2019992113	incompleta ruta_ecologica
historic:usage	industrial	2019992130	産業歴史：使用方法
razed:building	industrial	2019992131	産業取り壊さ：建物
designation	Industriebahn	2018730021	Industriebahn指定
damage:assessment	initial	2018340001	最初の被害：評価
artwork_type	installation	2013830008	インストールartwork_type
shape:elevation	irregular	2019580001	不規則な形状：標高
species:en	Japanese Lilac	2012480058	日本のライラック種：アン
species:en	Japanese Maple	2012480059	日本のカエデの種：アン
railway:electricity	joint	2019992199	共同鉄道：電気
tree_location:city	Kassel	2019992211	カッセルtree_location：都市
road_marking	left;through	2019992323	左; road_markingて
building:age	Less than 10	2016180001	10未満の建物：年齢
railway:signal:form	light	2019992346	光鉄道：シグナル：フォーム
building:color	light_grey	2019992347	light_grey建物：色
wheelchair:access	limited	2019992366	限られた車椅子：アクセス
species:sk	lipa malolistá	2019992381	リパmalolistá種：SK
crossing:activation	local	2019992403	地元の交差点：活性化
designation	Lokalna cesta	2018730024	Lokalnaのチェスタの指定
trolley_wire:forward	main	2019992476	メインtrolley_wire：前方
owner	Mairie de Montrouge	2013710028	メリー・ド・モンルージュの所有者
species:en	Manitoba Maple	2012480073	マニトバ州メープル種：エン
species:it	Melo domestico	2013660033	種domesticoメロ：それは
species:it	Melo selvatico	2013660034	メロセルヴァティコ種：それは
light:method	metal-halide	2017510005	メタルハライドランプ：方法
access:conditional	mo Aug	2019992621	MO 8月のアクセス：条件
hurricane:damage	moderate	2019992632	中等度のハリケーン：ダメージ
monitoring:sky_brightness	yes	2019992656	モニタリング：sky_brightness
building:age	more than 20	2016180002	20以上の建物：年齢
sarana_transportasi	motor	2019992680	モータsarana_transportasi
camp_pitch:type	motorhome	2019992703	キャンピングカーcamp_pitch：タイプ
proposed:highway	motorway	2019992712	高速道路は、提案：高速道路を
taxon:pt	não identificada	2018380021	NAOのidentificadaの分類群：PT
species:es	Naranjo amargo	2019992762	ナランホアマルゴ種：ES
naturbase:form	naturminne	2019992779	naturminne naturbase：フォーム
protect	Naturschutzgebiet	2019992781	保護Naturschutzgebiet
concentration_camp	nazism	2019992786	ナチズムのconcentration_camp
border_type	neighbourhood	2012800019	近所のborder_type
species:it	Nespolo comune	2013660037	Nespoloコムーネ種：それは
species:de	nicht bestimmt	2013180067	NICHT種bestimmt：デ
psv	no	2013280001	何の公共サービス車両ありません
railway:local_operated	no	2015300001	何の鉄道ません：local_operated
species:it	Noce americano	2013660038	種アメリカーノノーチェ：それは
education:mean_score	None	2019992828	該当なし学歴：mean_score
species:nl	noorse esdoorn	2017250029	noorse esdoorn種：NL
shorlev_en	Not Identified	2019992875	shorlev_enを確認していません
topolqu_en	Not Identified	2019992876	topolqu_en識別されません
change:lanes	not_left|yes	2016560004	not_left |はい変更：レーン
bicycle:backward	official	2019992915	公式自転車：後方
species:it	Olmo americano	2013660041	アメリカーノ種オルモ：それは
species:it	Olmo campestre	2013660043	オルモのカンペストレ種：それは
species:it	Olmo siberiano	2013660044	オルモsiberiano種：それは
medical_supply	orthopedic	2019993021	整形外科medical_supply
old_railway_operator	P&LE	2014160021	P＆LE old_railway_operator
old_railway_operator	P&WV	2014160023	P＆WV old_railway_operator
owner	Pacific Harbor Line	2013710036	パシフィックハーバーラインの所有者
building:type	panel house	2016040008	パネル住宅建設：タイプ
abandoned:amenity	parking	2019993097	駐車場に放棄：アメニティ
surveillance:zone	parking	2016660005	駐車監視：ゾーン
laboratory:type	pathology	2019993137	病理検査室：タイプ
owner	Patrimônio da União	2013710037	パトリモニオダウニアンの所有者
taxon	Paulownia tomentosa	2012730077	桐トメントーサの分類群
